sku,product_name,unit_price,unit_of_measure,stock_status,discount_1,discount_2,net_price,supplier_name
HSK.100A-EMH.27.200A58C,Tooling system,2940.65,1,Non-stocked,0.4,0,"1,764.39",Dormer
HSK.100A-EMH.27.300A58,Tooling system,3084.85,1,Non-stocked,0.4,0,"1,850.91",Dormer
HSK.100A-EMH.27.300A58C,Tooling system,3450.5,1,Non-stocked,0.4,0,"2,070.30",Dormer
HSK.100A-EMH.32.300A78,Tooling system,3084.85,1,Non-stocked,0.4,0,"1,850.91",Dormer
HSK.100A-EMH.32.300A78C,Tooling system,3450.5,1,Non-stocked,0.4,0,"2,070.30",Dormer
HSK.100A-FMH1.16.050,Tooling system,530.45,1,Non-stocked,0.4,0,318.27,Dormer
HSK.100A-FMH1.16.100,Tooling system,608.73,1,Non-stocked,0.4,0,365.24,Dormer
HSK.100A-FMH1.16.160,Tooling system,805.46,1,Non-stocked,0.4,0,483.28,Dormer
HSK.100A-FMH1.22.050,Tooling system,499.55,1,Non-stocked,0.4,0,299.73,Dormer
HSK.100A-FMH1.22.100,Tooling system,573.71,1,Non-stocked,0.4,0,344.23,Dormer
HSK.100A-FMH1.22.160,Tooling system,608.73,1,Non-stocked,0.4,0,365.24,Dormer
HSK.100A-FMH1.27.050,Tooling system,499.55,1,Non-stocked,0.4,0,299.73,Dormer
HSK.100A-FMH1.27.100,Tooling system,573.71,1,Non-stocked,0.4,0,344.23,Dormer
HSK.100A-FMH1.27.160,Tooling system,608.73,1,Non-stocked,0.4,0,365.24,Dormer
HSK.100A-FMH1.32.060,Tooling system,512.94,1,Non-stocked,0.4,0,307.76,Dormer
HSK.100A-FMH1.32.100,Tooling system,590.19,1,Non-stocked,0.4,0,354.11,Dormer
HSK.100A-FMH1.32.160,Tooling system,626.24,1,Non-stocked,0.4,0,375.74,Dormer
HSK.100A-FMH1.40.070,Tooling system,584.01,1,Non-stocked,0.4,0,350.41,Dormer
HSK.100A-FMH1.40.100,Tooling system,610.79,1,Non-stocked,0.4,0,366.47,Dormer
HSK.100A-FMH1.40.160,Tooling system,647.87,1,Non-stocked,0.4,0,388.72,Dormer
HSK.100A-FMH1.60.070,Tooling system,694.22,1,Non-stocked,0.4,0,416.53,Dormer
HSK.100A-FMH2.16.060,Tooling system,472.77,1,Non-stocked,0.4,0,283.66,Dormer
HSK.100A-FMH2.22.060,Tooling system,472.77,1,Non-stocked,0.4,0,283.66,Dormer
HSK.100A-FMH2.27.060,Tooling system,483.07,1,Non-stocked,0.4,0,289.84,Dormer
HSK.100A-FMH2.32.060,Tooling system,512.94,1,Non-stocked,0.4,0,307.76,Dormer
HSK.100A-FMH2.40.070,Tooling system,557.23,1,Non-stocked,0.4,0,334.34,Dormer
HSK.100A-FMH4.27.120,Tooling system,808.55,1,Non-stocked,0.4,0,485.13,Dormer
HSK.100A-FMH4.32.155,Tooling system,814.73,1,Non-stocked,0.4,0,488.84,Dormer
HSK.100A-FMH4.40.190,Tooling system,821.94,1,Non-stocked,0.4,0,493.16,Dormer
HSK.100A-FMH4.50.235,Tooling system,949.66,1,Non-stocked,0.4,0,569.80,Dormer
HSK.100A-FMH4.60.255,Tooling system,1333.85,1,Non-stocked,0.4,0,800.31,Dormer
HSK.100A-HC.06.085,Tooling system,1632.55,1,Non-stocked,0.4,0,979.53,Dormer
HSK.100A-HC.06.150,Tooling system,3465.95,1,Non-stocked,0.4,0,"2,079.57",Dormer
HSK.100A-HC.06.200,Tooling system,3836.75,1,Non-stocked,0.4,0,"2,302.05",Dormer
HSK.100A-HC.08.085,Tooling system,1632.55,1,Non-stocked,0.4,0,979.53,Dormer
HSK.100A-HC.08.150,Tooling system,3465.95,1,Non-stocked,0.4,0,"2,079.57",Dormer
HSK.100A-HC.08.200,Tooling system,3836.75,1,Non-stocked,0.4,0,"2,302.05",Dormer
HSK.100A-HC.10.090,Tooling system,1632.55,1,Non-stocked,0.4,0,979.53,Dormer
HSK.100A-HC.10.150,Tooling system,3465.95,1,Non-stocked,0.4,0,"2,079.57",Dormer
HSK.100A-HC.10.200,Tooling system,3836.75,1,Non-stocked,0.4,0,"2,302.05",Dormer
HSK.100A-HC.12.095,Tooling system,1632.55,1,Non-stocked,0.4,0,979.53,Dormer
HSK.100A-HC.12.150,Tooling system,3465.95,1,Non-stocked,0.4,0,"2,079.57",Dormer
HSK.100A-HC.12.200,Tooling system,3836.75,1,Non-stocked,0.4,0,"2,302.05",Dormer
HSK.100A-HC.14.095,Tooling system,1632.55,1,Non-stocked,0.4,0,979.53,Dormer
HSK.100A-HC.14.150,Tooling system,3465.95,1,Non-stocked,0.4,0,"2,079.57",Dormer
HSK.100A-HC.14.200,Tooling system,3836.75,1,Non-stocked,0.4,0,"2,302.05",Dormer
HSK.100A-HC.16.100,Tooling system,1632.55,1,Non-stocked,0.4,0,979.53,Dormer
HSK.100A-HC.16.150,Tooling system,3465.95,1,Non-stocked,0.4,0,"2,079.57",Dormer
HSK.100A-HC.16.200,Tooling system,3836.75,1,Non-stocked,0.4,0,"2,302.05",Dormer
HSK.100A-HC.18.100,Tooling system,1632.55,1,Non-stocked,0.4,0,979.53,Dormer
HSK.100A-HC.18.150,Tooling system,3465.95,1,Non-stocked,0.4,0,"2,079.57",Dormer
HSK.100A-HC.18.200,Tooling system,3836.75,1,Non-stocked,0.4,0,"2,302.05",Dormer
HSK.100A-HC.20.105,Tooling system,1632.55,1,Non-stocked,0.4,0,979.53,Dormer
HSK.100A-HC.20.150,Tooling system,3465.95,1,Non-stocked,0.4,0,"2,079.57",Dormer
HSK.100A-HC.20.200,Tooling system,3836.75,1,Non-stocked,0.4,0,"2,302.05",Dormer
HSK.100A-HC.25.115,Tooling system,1632.55,1,Non-stocked,0.4,0,979.53,Dormer
HSK.100A-HC.25.150,Tooling system,3465.95,1,Non-stocked,0.4,0,"2,079.57",Dormer
HSK.100A-HC.25.200,Tooling system,3836.75,1,Non-stocked,0.4,0,"2,302.05",Dormer
HSK.100A-HC.32.120,Tooling system,1632.55,1,Non-stocked,0.4,0,979.53,Dormer
HSK.100A-HC.32.150,Tooling system,3465.95,1,Non-stocked,0.4,0,"2,079.57",Dormer
HSK.100A-HC.32.200,Tooling system,3836.75,1,Non-stocked,0.4,0,"2,302.05",Dormer
HSK.100A-IHA.M10.050,Tooling system,751.9,1,Non-stocked,0.4,0,451.14,Dormer
HSK.100A-IHA.M10.100,Tooling system,915.67,1,Non-stocked,0.4,0,549.40,Dormer
HSK.100A-IHA.M10.150,Tooling system,1081.5,1,Non-stocked,0.4,0,648.90,Dormer
HSK.100A-IHA.M12.050,Tooling system,751.9,1,Non-stocked,0.4,0,451.14,Dormer
HSK.100A-IHA.M12.100,Tooling system,915.67,1,Non-stocked,0.4,0,549.40,Dormer
HSK.100A-IHA.M12.150,Tooling system,1081.5,1,Non-stocked,0.4,0,648.90,Dormer
HSK.100A-IHA.M12.271A,Tooling system,2193.9,1,Non-stocked,0.4,0,"1,316.34",Dormer
HSK.100A-IHA.M16.050,Tooling system,751.9,1,Non-stocked,0.4,0,451.14,Dormer
HSK.100A-IHA.M16.100,Tooling system,915.67,1,Non-stocked,0.4,0,549.40,Dormer
HSK.100A-IHA.M16.150,Tooling system,1081.5,1,Non-stocked,0.4,0,648.90,Dormer
HSK.100A-IHA.M16.271A,Tooling system,2255.7,1,Non-stocked,0.4,0,"1,353.42",Dormer
HSK.100A-IHA.M8.050,Tooling system,751.9,1,Non-stocked,0.4,0,451.14,Dormer
HSK.100A-MT.1.110,Tooling system,419.21,1,Non-stocked,0.4,0,251.53,Dormer
HSK.100A-MT.2.120,Tooling system,429.51,1,Non-stocked,0.4,0,257.71,Dormer
HSK.100A-MT.3.150,Tooling system,435.69,1,Non-stocked,0.4,0,261.41,Dormer
HSK.100A-MT.4.170,Tooling system,459.38,1,Non-stocked,0.4,0,275.63,Dormer
HSK.100A-MT.5.200,Tooling system,486.16,1,Non-stocked,0.4,0,291.70,Dormer
HSK.100A-MTS.1.110,Tooling system,476.89,1,Non-stocked,0.4,0,286.13,Dormer
HSK.100A-MTS.2.120,Tooling system,476.89,1,Non-stocked,0.4,0,286.13,Dormer
HSK.100A-MTS.3.150,Tooling system,493.37,1,Non-stocked,0.4,0,296.02,Dormer
HSK.100A-MTS.4.170,Tooling system,512.94,1,Non-stocked,0.4,0,307.76,Dormer
HSK.100A-MTS.5.200,Tooling system,539.72,1,Non-stocked,0.4,0,323.83,Dormer
HSK.100A-QT.ER16.100,Tooling system,1344.15,1,Non-stocked,0.4,0,806.49,Dormer
HSK.100A-QT.ER16.106M,Tooling system,1344.15,1,Non-stocked,0.4,0,806.49,Dormer
HSK.100A-QT.ER25.105,Tooling system,1380.2,1,Non-stocked,0.4,0,828.12,Dormer
HSK.100A-QT.ER32.110,Tooling system,1380.2,1,Non-stocked,0.4,0,828.12,Dormer
HSK.100A-QT.ER40.136,Tooling system,1457.45,1,Non-stocked,0.4,0,874.47,Dormer
HSK.100A-QTCC.M14.M36,Tooling system,2044.55,1,Non-stocked,0.4,0,"1,226.73",Dormer
HSK.100A-QTCC.M3.M14,Tooling system,1575.9,1,Non-stocked,0.4,0,945.54,Dormer
HSK.100A-QTCC.M5.M22,Tooling system,1730.4,1,Non-stocked,0.4,0,"1,038.24",Dormer
HSK.100A-QTCW.M14.M36,Tooling system,1586.2,1,Non-stocked,0.4,0,951.72,Dormer
HSK.100A-QTCW.M3.M14,Tooling system,1045.45,1,Non-stocked,0.4,0,627.27,Dormer
HSK.100A-QTCW.M5.M22,Tooling system,1282.35,1,Non-stocked,0.4,0,769.41,Dormer
HSK.100A-RED.C3.080,Tooling system,1642.85,1,Non-stocked,0.4,0,985.71,Dormer
HSK.100A-RED.C4.090,Tooling system,1709.8,1,Non-stocked,0.4,0,"1,025.88",Dormer
HSK.100A-RED.C5.100,Tooling system,1823.1,1,Non-stocked,0.4,0,"1,093.86",Dormer
HSK.100A-RED.C6.110,Tooling system,1920.95,1,Non-stocked,0.4,0,"1,152.57",Dormer
HSK.100A-RED.C8.120,Tooling system,2111.5,1,Non-stocked,0.4,0,"1,266.90",Dormer
HSK.100A-TA.50.349,Tooling system,1508.95,1,Non-stocked,0.4,0,905.37,Dormer
HSK.100A-W.06.080,Tooling system,442.9,1,Non-stocked,0.4,0,265.74,Dormer
HSK.100A-W.06.080.C,Tooling system,520.15,1,Non-stocked,0.4,0,312.09,Dormer
HSK.100A-W.06.160,Tooling system,835.33,1,Non-stocked,0.4,0,501.20,Dormer
HSK.100A-W.08.080,Tooling system,419.21,1,Non-stocked,0.4,0,251.53,Dormer
HSK.100A-W.08.080.C,Tooling system,499.55,1,Non-stocked,0.4,0,299.73,Dormer
HSK.100A-W.08.160,Tooling system,808.55,1,Non-stocked,0.4,0,485.13,Dormer
HSK.100A-W.10.080,Tooling system,419.21,1,Non-stocked,0.4,0,251.53,Dormer
HSK.100A-W.10.080.C,Tooling system,499.55,1,Non-stocked,0.4,0,299.73,Dormer
HSK.100A-W.10.160,Tooling system,808.55,1,Non-stocked,0.4,0,485.13,Dormer
HSK.100A-W.12.080,Tooling system,419.21,1,Non-stocked,0.4,0,251.53,Dormer
HSK.100A-W.12.080.C,Tooling system,499.55,1,Non-stocked,0.4,0,299.73,Dormer
HSK.100A-W.12.160,Tooling system,808.55,1,Non-stocked,0.4,0,485.13,Dormer
HSK.100A-W.14.080,Tooling system,419.21,1,Non-stocked,0.4,0,251.53,Dormer
HSK.100A-W.14.080.C,Tooling system,499.55,1,Non-stocked,0.4,0,299.73,Dormer
HSK.100A-W.14.160,Tooling system,808.55,1,Non-stocked,0.4,0,485.13,Dormer
HSK.100A-W.16.100,Tooling system,419.21,1,Non-stocked,0.4,0,251.53,Dormer
HSK.100A-W.16.100.C,Tooling system,499.55,1,Non-stocked,0.4,0,299.73,Dormer
HSK.100A-W.16.160,Tooling system,808.55,1,Non-stocked,0.4,0,485.13,Dormer
HSK.100A-W.18.100,Tooling system,419.21,1,Non-stocked,0.4,0,251.53,Dormer
HSK.100A-W.18.100.C,Tooling system,499.55,1,Non-stocked,0.4,0,299.73,Dormer
HSK.100A-W.18.160,Tooling system,808.55,1,Non-stocked,0.4,0,485.13,Dormer
HSK.100A-W.20.100,Tooling system,419.21,1,Stocked,0.4,0,251.53,Dormer
HSK.100A-W.20.100.C,Tooling system,499.55,1,Non-stocked,0.4,0,299.73,Dormer
HSK.100A-W.20.160,Tooling system,808.55,1,Non-stocked,0.4,0,485.13,Dormer
HSK.100A-W.25.100,Tooling system,435.69,1,Stocked,0.4,0,261.41,Dormer
HSK.100A-W.25.100.C,Tooling system,576.8,1,Non-stocked,0.4,0,346.08,Dormer
HSK.100A-W.25.160,Tooling system,835.33,1,Non-stocked,0.4,0,501.20,Dormer
HSK.100A-W.32.100,Tooling system,469.68,1,Stocked,0.4,0,281.81,Dormer
HSK.100A-W.32.100.C,Tooling system,610.79,1,Non-stocked,0.4,0,366.47,Dormer
HSK.100A-W.32.160,Tooling system,879.62,1,Non-stocked,0.4,0,527.77,Dormer
HSK.100A-W.40.105,Tooling system,554.14,1,Non-stocked,0.4,0,332.48,Dormer
HSK.100A-W.40.105.C,Tooling system,647.87,1,Non-stocked,0.4,0,388.72,Dormer
HSK.100A-W.40.160,Tooling system,922.88,1,Non-stocked,0.4,0,553.73,Dormer
HSK.63A-BLA.63.250,Tooling system,442.9,1,Non-stocked,0.4,0,265.74,Dormer
HSK.63A-BLA.80.250,Tooling system,560.32,1,Non-stocked,0.4,0,336.19,Dormer
HSK.63A-CC.ER16.075,Tooling system,325.48,1,Non-stocked,0.4,0,195.29,Dormer
HSK.63A-CC.ER16.100,Tooling system,325.48,1,Stocked,0.4,0,195.29,Dormer
HSK.63A-CC.ER16.130,Tooling system,508.82,1,Non-stocked,0.4,0,305.29,Dormer
HSK.63A-CC.ER16.160,Tooling system,479.98,1,Non-stocked,0.4,0,287.99,Dormer
HSK.63A-CC.ER16.200,Tooling system,630.36,1,Non-stocked,0.4,0,378.22,Dormer
HSK.63A-CC.ER25.075,Tooling system,325.48,1,Stocked,0.4,0,195.29,Dormer
HSK.63A-CC.ER25.100,Tooling system,325.48,1,Stocked,0.4,0,195.29,Dormer
HSK.63A-CC.ER25.130,Tooling system,508.82,1,Non-stocked,0.4,0,305.29,Dormer
HSK.63A-CC.ER25.160,Tooling system,479.98,1,Non-stocked,0.4,0,287.99,Dormer
HSK.63A-CC.ER25.200,Tooling system,630.36,1,Non-stocked,0.4,0,378.22,Dormer
HSK.63A-CC.ER32.075,Tooling system,338.87,1,Stocked,0.4,0,203.32,Dormer
HSK.63A-CC.ER32.100,Tooling system,338.87,1,Stocked,0.4,0,203.32,Dormer
HSK.63A-CC.ER32.130,Tooling system,522.21,1,Non-stocked,0.4,0,313.33,Dormer
HSK.63A-CC.ER32.160,Tooling system,493.37,1,Stocked,0.4,0,296.02,Dormer
HSK.63A-CC.ER32.200,Tooling system,630.36,1,Non-stocked,0.4,0,378.22,Dormer
HSK.63A-CC.ER40.085,Tooling system,362.56,1,Non-stocked,0.4,0,217.54,Dormer
HSK.63A-CC.ER40.120,Tooling system,362.56,1,Non-stocked,0.4,0,217.54,Dormer
HSK.63A-CC.ER40.130,Tooling system,564.44,1,Non-stocked,0.4,0,338.66,Dormer
HSK.63A-CC.ER40.160,Tooling system,533.54,1,Non-stocked,0.4,0,320.12,Dormer
HSK.63A-CC.ER40.200,Tooling system,667.44,1,Non-stocked,0.4,0,400.46,Dormer
HSK.63A-CC.HKS20.095,Tooling system,1076.35,1,Non-stocked,0.4,0,645.81,Dormer
HSK.63A-CC.HKS25.100,Tooling system,1143.3,1,Non-stocked,0.4,0,685.98,Dormer
HSK.63A-CC.HKS32.110,Tooling system,1112.4,1,Non-stocked,0.4,0,667.44,Dormer
HSK.63A-CC.OZ25.100,Tooling system,372.86,1,Non-stocked,0.4,0,223.72,Dormer
HSK.63A-CCM.ER11.100,Tooling system,520.15,1,Stocked,0.4,0,312.09,Dormer
HSK.63A-CCM.ER11.160,Tooling system,594.31,1,Non-stocked,0.4,0,356.59,Dormer
HSK.63A-CCM.ER16.100,Tooling system,520.15,1,Stocked,0.4,0,312.09,Dormer
HSK.63A-CCM.ER16.160,Tooling system,594.31,1,Non-stocked,0.4,0,356.59,Dormer
HSK.63A-CCM.ER25.100,Tooling system,581.95,1,Non-stocked,0.4,0,349.17,Dormer
HSK.63A-CCM.ER25.160,Tooling system,664.35,1,Non-stocked,0.4,0,398.61,Dormer
HSK.63A-CCP.ER32.080,Tooling system,468.65,1,Non-stocked,0.4,0,281.19,Dormer
HSK.63A-CCP.ER32.100,Tooling system,516.03,1,Non-stocked,0.4,0,309.62,Dormer
HSK.63A-CCP.ER32.125,Tooling system,563.41,1,Non-stocked,0.4,0,338.05,Dormer
HSK.63A-CCP.ER32.150,Tooling system,620.06,1,Non-stocked,0.4,0,372.04,Dormer
HSK.63A-CCP.ER32.200,Tooling system,691.13,1,Non-stocked,0.4,0,414.68,Dormer
HSK.63A-DC.08.090,Tooling system,1127.85,1,Non-stocked,0.4,0,676.71,Dormer
HSK.63A-DC.13.104,Tooling system,1055.75,1,Non-stocked,0.4,0,633.45,Dormer
HSK.63A-DC.16.109,Tooling system,1127.85,1,Non-stocked,0.4,0,676.71,Dormer
HSK.63A-EMH.16.200A38,Tooling system,1993.05,1,Non-stocked,0.4,0,"1,195.83",Dormer
HSK.63A-EMH.16.200A38C,Tooling system,2549.25,1,Non-stocked,0.4,0,"1,529.55",Dormer
HSK.63A-EMH.16.300A38,Tooling system,2441.1,1,Non-stocked,0.4,0,"1,464.66",Dormer
HSK.63A-EMH.16.300A38C,Tooling system,2940.65,1,Non-stocked,0.4,0,"1,764.39",Dormer
HSK.63A-EMH.22.200A48,Tooling system,1993.05,1,Non-stocked,0.4,0,"1,195.83",Dormer
HSK.63A-EMH.22.200A48C,Tooling system,2549.25,1,Non-stocked,0.4,0,"1,529.55",Dormer
HSK.63A-EMH.22.300A48,Tooling system,2441.1,1,Non-stocked,0.4,0,"1,464.66",Dormer
HSK.63A-EMH.22.300A48C,Tooling system,2940.65,1,Non-stocked,0.4,0,"1,764.39",Dormer
HSK.63A-EMH.27.300A58,Tooling system,3414.45,1,Non-stocked,0.4,0,"2,048.67",Dormer
HSK.63A-EMH.27.300A58C,Tooling system,3414.45,1,Non-stocked,0.4,0,"2,048.67",Dormer
HSK.63A-FMH1.16.050,Tooling system,395.52,1,Non-stocked,0.4,0,237.31,Dormer
HSK.63A-FMH1.16.100,Tooling system,479.98,1,Non-stocked,0.4,0,287.99,Dormer
HSK.63A-FMH1.16.160,Tooling system,621.09,1,Non-stocked,0.4,0,372.65,Dormer
HSK.63A-FMH1.22.050,Tooling system,395.52,1,Stocked,0.4,0,237.31,Dormer
HSK.63A-FMH1.22.100,Tooling system,479.98,1,Non-stocked,0.4,0,287.99,Dormer
HSK.63A-FMH1.22.160,Tooling system,621.09,1,Non-stocked,0.4,0,372.65,Dormer
HSK.63A-FMH1.27.060,Tooling system,395.52,1,Non-stocked,0.4,0,237.31,Dormer
HSK.63A-FMH1.27.100,Tooling system,479.98,1,Non-stocked,0.4,0,287.99,Dormer
HSK.63A-FMH1.27.160,Tooling system,621.09,1,Non-stocked,0.4,0,372.65,Dormer
HSK.63A-FMH1.32.060,Tooling system,408.91,1,Non-stocked,0.4,0,245.35,Dormer
HSK.63A-FMH1.32.100,Tooling system,493.37,1,Non-stocked,0.4,0,296.02,Dormer
HSK.63A-FMH1.32.160,Tooling system,643.75,1,Non-stocked,0.4,0,386.25,Dormer
HSK.63A-FMH1.40.060,Tooling system,517.06,1,Non-stocked,0.4,0,310.24,Dormer
HSK.63A-FMH1.40.100,Tooling system,610.79,1,Non-stocked,0.4,0,366.47,Dormer
HSK.63A-FMH1.40.160,Tooling system,792.07,1,Non-stocked,0.4,0,475.24,Dormer
HSK.63A-FMH2.16.060,Tooling system,372.86,1,Non-stocked,0.4,0,223.72,Dormer
HSK.63A-FMH2.16.100,Tooling system,442.9,1,Non-stocked,0.4,0,265.74,Dormer
HSK.63A-FMH2.22.060,Tooling system,372.86,1,Non-stocked,0.4,0,223.72,Dormer
HSK.63A-FMH2.22.100,Tooling system,442.9,1,Non-stocked,0.4,0,265.74,Dormer
HSK.63A-FMH2.27.060,Tooling system,386.25,1,Non-stocked,0.4,0,231.75,Dormer
HSK.63A-FMH2.27.100,Tooling system,456.29,1,Non-stocked,0.4,0,273.77,Dormer
HSK.63A-FMH2.32.060,Tooling system,408.91,1,Non-stocked,0.4,0,245.35,Dormer
HSK.63A-FMH2.32.100,Tooling system,486.16,1,Non-stocked,0.4,0,291.70,Dormer
HSK.63A-FMH2.40.070,Tooling system,442.9,1,Non-stocked,0.4,0,265.74,Dormer
HSK.63A-FMH4.16.125,Tooling system,666.41,1,Non-stocked,0.4,0,399.85,Dormer
HSK.63A-FMH4.22.125,Tooling system,673.62,1,Non-stocked,0.4,0,404.17,Dormer
HSK.63A-FMH4.27.120,Tooling system,673.62,1,Non-stocked,0.4,0,404.17,Dormer
HSK.63A-FMH4.32.150,Tooling system,673.62,1,Non-stocked,0.4,0,404.17,Dormer
HSK.63A-HC.06.080,Tooling system,1189.65,1,Non-stocked,0.4,0,713.79,Dormer
HSK.63A-HC.06.150,Tooling system,3126.05,1,Non-stocked,0.4,0,"1,875.63",Dormer
HSK.63A-HC.08.080,Tooling system,1189.65,1,Non-stocked,0.4,0,713.79,Dormer
HSK.63A-HC.08.150,Tooling system,3126.05,1,Non-stocked,0.4,0,"1,875.63",Dormer
HSK.63A-HC.10.085,Tooling system,1189.65,1,Non-stocked,0.4,0,713.79,Dormer
HSK.63A-HC.10.150,Tooling system,3126.05,1,Non-stocked,0.4,0,"1,875.63",Dormer
HSK.63A-HC.12.090,Tooling system,1189.65,1,Non-stocked,0.4,0,713.79,Dormer
HSK.63A-HC.12.150,Tooling system,3126.05,1,Non-stocked,0.4,0,"1,875.63",Dormer
HSK.63A-HC.14.090,Tooling system,1189.65,1,Non-stocked,0.4,0,713.79,Dormer
HSK.63A-HC.14.150,Tooling system,3126.05,1,Non-stocked,0.4,0,"1,875.63",Dormer
HSK.63A-HC.16.095,Tooling system,1189.65,1,Non-stocked,0.4,0,713.79,Dormer
HSK.63A-HC.16.150,Tooling system,3126.05,1,Non-stocked,0.4,0,"1,875.63",Dormer
HSK.63A-HC.18.095,Tooling system,1189.65,1,Non-stocked,0.4,0,713.79,Dormer
HSK.63A-HC.18.150,Tooling system,3126.05,1,Non-stocked,0.4,0,"1,875.63",Dormer
HSK.63A-HC.20.100,Tooling system,1189.65,1,Non-stocked,0.4,0,713.79,Dormer
HSK.63A-HC.20.150,Tooling system,3126.05,1,Non-stocked,0.4,0,"1,875.63",Dormer
HSK.63A-HC.25.120,Tooling system,1189.65,1,Non-stocked,0.4,0,713.79,Dormer
HSK.63A-HC.25.150,Tooling system,3126.05,1,Non-stocked,0.4,0,"1,875.63",Dormer
HSK.63A-HC.32.125,Tooling system,1189.65,1,Non-stocked,0.4,0,713.79,Dormer
HSK.63A-IHA.M10.025,Tooling system,563.41,1,Non-stocked,0.4,0,338.05,Dormer
HSK.63A-IHA.M10.050,Tooling system,630.36,1,Non-stocked,0.4,0,378.22,Dormer
HSK.63A-IHA.M10.100,Tooling system,765.29,1,Non-stocked,0.4,0,459.17,Dormer
HSK.63A-IHA.M10.150,Tooling system,912.58,1,Non-stocked,0.4,0,547.55,Dormer
HSK.63A-IHA.M10.174A,Tooling system,1684.05,1,Non-stocked,0.4,0,"1,010.43",Dormer
HSK.63A-IHA.M10.224A,Tooling system,1766.45,1,Non-stocked,0.4,0,"1,059.87",Dormer
HSK.63A-IHA.M12.025,Tooling system,563.41,1,Non-stocked,0.4,0,338.05,Dormer
HSK.63A-IHA.M12.050,Tooling system,630.36,1,Non-stocked,0.4,0,378.22,Dormer
HSK.63A-IHA.M12.075,Tooling system,694.22,1,Non-stocked,0.4,0,416.53,Dormer
HSK.63A-IHA.M12.100,Tooling system,765.29,1,Non-stocked,0.4,0,459.17,Dormer
HSK.63A-IHA.M12.150,Tooling system,912.58,1,Non-stocked,0.4,0,547.55,Dormer
HSK.63A-IHA.M12.174A,Tooling system,1709.8,1,Non-stocked,0.4,0,"1,025.88",Dormer
HSK.63A-IHA.M12.224A,Tooling system,1787.05,1,Non-stocked,0.4,0,"1,072.23",Dormer
HSK.63A-IHA.M16.025,Tooling system,563.41,1,Non-stocked,0.4,0,338.05,Dormer
HSK.63A-IHA.M16.050,Tooling system,630.36,1,Non-stocked,0.4,0,378.22,Dormer
HSK.63A-IHA.M16.075,Tooling system,694.22,1,Non-stocked,0.4,0,416.53,Dormer
HSK.63A-IHA.M16.100,Tooling system,765.29,1,Non-stocked,0.4,0,459.17,Dormer
HSK.63A-IHA.M16.150,Tooling system,912.58,1,Non-stocked,0.4,0,547.55,Dormer
HSK.63A-IHA.M16.224A,Tooling system,1802.5,1,Non-stocked,0.4,0,"1,081.50",Dormer
HSK.63A-IHA.M6.025,Tooling system,563.41,1,Non-stocked,0.4,0,338.05,Dormer
HSK.63A-IHA.M8.025,Tooling system,563.41,1,Non-stocked,0.4,0,338.05,Dormer
HSK.63A-IHA.M8.050,Tooling system,613.88,1,Non-stocked,0.4,0,368.33,Dormer
HSK.63A-IHA.M8.075,Tooling system,667.44,1,Non-stocked,0.4,0,400.46,Dormer
HSK.63A-MT.1.100,Tooling system,298.7,1,Non-stocked,0.4,0,179.22,Dormer
HSK.63A-MT.2.120,Tooling system,304.88,1,Non-stocked,0.4,0,182.93,Dormer
HSK.63A-MT.3.140,Tooling system,309.0,1,Non-stocked,0.4,0,185.40,Dormer
HSK.63A-MT.4.160,Tooling system,318.27,1,Non-stocked,0.4,0,190.96,Dormer
HSK.63A-MTS.1.100,Tooling system,335.78,1,Non-stocked,0.4,0,201.47,Dormer
HSK.63A-MTS.2.120,Tooling system,335.78,1,Non-stocked,0.4,0,201.47,Dormer
HSK.63A-MTS.3.140,Tooling system,352.26,1,Non-stocked,0.4,0,211.36,Dormer
HSK.63A-MTS.4.160,Tooling system,389.34,1,Non-stocked,0.4,0,233.60,Dormer
HSK.63A-QT.ER16.089,Tooling system,1102.1,1,Stocked,0.4,0,661.26,Dormer
HSK.63A-QT.ER16.089M,Tooling system,1133.0,1,Stocked,0.4,0,679.80,Dormer
HSK.63A-QT.ER16.100M,Tooling system,1102.1,1,Stocked,0.4,0,661.26,Dormer
HSK.63A-QT.ER25.098,Tooling system,1169.05,1,Stocked,0.4,0,701.43,Dormer
HSK.63A-QT.ER32.105,Tooling system,1225.7,1,Non-stocked,0.4,0,735.42,Dormer
HSK.63A-QT.ER40.134,Tooling system,1225.7,1,Non-stocked,0.4,0,735.42,Dormer
HSK.63A-QTCC.M14.M36,Tooling system,2168.15,1,Non-stocked,0.4,0,"1,300.89",Dormer
HSK.63A-QTCC.M3.M14,Tooling system,1148.45,1,Non-stocked,0.4,0,689.07,Dormer
HSK.63A-QTCC.M5.M22,Tooling system,1256.6,1,Non-stocked,0.4,0,753.96,Dormer
HSK.63A-QTCW.M3.M14,Tooling system,688.04,1,Non-stocked,0.4,0,412.82,Dormer
HSK.63A-QTCW.M5.M22,Tooling system,725.12,1,Non-stocked,0.4,0,435.07,Dormer
HSK.63A-RED.C3.075,Tooling system,1452.3,1,Non-stocked,0.4,0,871.38,Dormer
HSK.63A-RED.C4.080,Tooling system,1529.55,1,Non-stocked,0.4,0,917.73,Dormer
HSK.63A-RED.C5.090,Tooling system,1611.95,1,Non-stocked,0.4,0,967.17,Dormer
HSK.63A-SC.03.080,Tooling system,433.63,1,Non-stocked,0.4,0,260.18,Dormer
HSK.63A-SC.03.080.S,Tooling system,460.41,1,Non-stocked,0.4,0,276.25,Dormer
