product_name,unit_price,supplier_name,sku
150x50x31.75mm 13mm RIM & BACK 38A46JVBE MEDIUM TOOLROOM GRINDING WHEELS TYPE 6 STRAIGHT CUP WHEELS FOR TOOL STEEL - WHITE ALUMINIUM OXIDE,94.89,Norton,
150x50x31.75mm 13mm RIM & BACK 38A60JVBE MEDIUM/FINE TOOLROOM GRINDING WHEELS TYPE 6 STRAIGHT CUP WHEELS FOR TOOL STEEL - WHITE ALUMINIUM OXIDE,94.89,Norton,
150x50x31.75mm 13mm RIM & BACK NQ54FVSP MEDIUM,174.12,Norton,
150x63x31.75mm 13mm RIM 16mm BACK 38A46F12VBEP MEDIUM TOOLROOM GRINDING WHEELS TYPE 6 STRAIGHT CUP WHEELS FOR TOOL STEEL - WHITE ALUMINIUM OXIDE,105.59,Norton,
150x63x31.75mm 13mm RIM 16mm BACK NQ54GVHP MEDIUM,209.26,Norton,
150x63x31.75mm 13mm RIM 16mm BACK SGB54FVHP MEDIUM,181.99,Norton,
165x80x31.75mm 16mm RIM 20mm BACK 38A46F12VBEP MEDIUM,168.76,Norton,
165x80x31.75mm 16mm RIM 16mm BACK NQ46FVSP,285.36,Norton,
180x80x82.6mm 16mm RIM 20mm BACK _NQB54FVSP.,280.98,Norton,
180x80x82.6mm 16mm RIM 20mm BACK 38A46F12VBEP MEDIUM TOOLROOM GRINDING WHEELS TYPE 6 STRAIGHT CUP WHEELS FOR TOOL STEEL - WHITE ALUMINIUM OXIDE,218.92,Norton,
06_180.00 x 80.00 x 82.60_NQB_54_H_12_VS,306.09,Norton,
180x80x82.6mm 16mm RIM 20mm BACK SGB54FVHP MEDIUM,274.65,Norton,
254x100x50.8mm 25mm RIM & BACK 38A36HVBE CRSE/MED TOOLROOM GRINDING WHEELS TYPE 6 CUP WHEELS FOR TOOL STEEL - WHITE ALUMINIUM OXIDE,443.41,Norton,
254x100x50.8 25 RIM 25mm BACK NQ54FVSP MED,693.77,Norton,
254x100x50.8 25 RIM 25mm BACK SGB46FVHP MED,623.47,Norton,
100/76x40x31.75mm 38A46JVBE MEDIUM TOOLROOM GRINDING WHEELS TYPE 11 TAPER CUP WHEELS FOR TOOL STEEL - WHITE ALUMINIUM OXIDE,51.08,Norton,
100/76x40x31.75mm 38A46KVBE MEDIUM TOOLROOM GRINDING WHEELS TYPE 11 TAPER CUP WHEELS FOR TOOL STEEL - WHITE ALUMINIUM OXIDE,51.08,Norton,
100/76x40x31.75mm 38A60KVBE MED/FINE TOOLROOM GRINDING WHEELS TYPE 11 TAPER CUP WHEELS FOR TOOL STEEL - WHITE ALUMINIUM OXIDE,51.08,Norton,
100/76x40x31.75mm 3SG46JVH MEDIUM,119.38,Norton,
100/76x40x31.75mm NQ46JVH MEDIUM,107.71,Norton,
100/76x40x31.75mm NQ60JVH MEDIUM,107.71,Norton,
125/100x63x31.75mm 38A46F12VBEP MED TOOLROOM GRINDING WHEELS TYPE 11 TAPER CUP WHEELS FOR TOOL STEEL - WHITE ALUMINIUM OXIDE,87.09,Norton,
150/114x50x31.75mm 38A46KVBE MEDIUM TOOLROOM GRINDING WHEELS TYPE 11 TAPER CUP WHEELS FOR TOOL STEEL - WHITE ALUMINIUM OXIDE,100.99,Norton,
* 150/114x50x31.75mm 88A46/54 KVBE MED/FINE TOOLROOM GRINDING WHEELS TYPE 11 TAPER CUP WHEELS FOR TOOL STEEL - PINK ALUMINIUM OXIDE,121.22,Norton,
150/114x50x31.75mm 25A46/54 KVBE MED/FINE TOOLROOM GRINDING WHEELS TYPE 11 TAPER CUP WHEELS FOR TOOL STEEL - PINK ALUMINIUM OXIDE,121.21,Norton,
SE SEGMENT 44.5x117x200mm 38A30IVBEP COARSE,63.63,Norton,
SB SEGMENT 104x38x150mm 38A24HVBE COARSE,45.34,Norton,
SB SEGMENT 104x38x150mm 38A46F12VBEP MEDIUM,45.34,Norton,
SB SEGMENT 104x38x150mm 3SG46F12VHP MEDIUM,120.7,Norton,
SB SEGMENT 117.5x44.5x200mm 3SG36F12VHP COARSE/MEDIUM,148.59,Norton,
SD SEGMENT 117x44.5x200mm SGB36FVHP AME595,104.17,Norton,
SE SEGMENT AME9605 50x16x90mm 37C36IVK COARSE/MEDIUM,27.85,Norton,
SB SEGMENT 65x25x100mm 37C36IVK COARSE/MEDIUM,22.92,Norton,
SB SEGMENT 65x25x100mm 38A46F12VBEP MEDIUM,23.69,Norton,
SE SEGMENT 50x16x90mm 38A46F12VBEP MEDIUM,27.85,Norton,
10x150mm TRIANGULAR 57A220PV VERY FINE HAND FINISH STICKS,18.64,Norton,
100x0.8x12.7mm 57A100PB25 TOOLROOM CUTTING-OFF WHEELS - NON REINFORCED,21.39,Norton,
150x1.6x31.75mm 57A46PB25 TOOLROOM CUTTING-OFF WHEELS - NON REINFORCED,28.82,Norton,
180x1.6x31.75mm 57A60PB25 TOOLROOM CUTTING-OFF WHEELS - NON REINFORCED,34.21,Norton,
200x1.6x31.75mm 57A46PB25 TOOLROOM CUTTING-OFF WHEELS - NON REINFORCED,39.43,Norton,
16x16x6.0mm REC 1S 10x8mm - NQ80KVS,20.27,Norton,
20x20x6.35mm REC 1S 13x11mm - 5TG120KVFL MEDIUM INTERNAL GRINDING WHEELS - TYPE 5 CERAMIC FOR TOOL STEEL - BETTER,20.8,Norton,
25x25x6.35mm REC 1S 13x12 - 3NQ80JVS,27.09,Norton,
40x25x12.7mm REC 1S 20x12mm - 5TG120KVFL MEDIUM INTERNAL GRINDING WHEELS - TYPE 5 CERAMIC FOR TOOL STEEL - BETTER,27.44,Norton,
50x25x12.7mm REC 1S 25x12mm - 5TG120KVFL MEDIUM INTERNAL GRINDING WHEELS - TYPE 5 CERAMIC FOR TOOL STEEL - BETTER,31.8,Norton,
50x40x12.7mm REC 1S 25x20mm - NQ60KVS,67.89,Norton,
76x38x22.2mm REC 1S 38x19 3NQ60JVS,81.33,Norton,
250x10x31.75mm 19A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 GREY ALUMINIUM OXIDE HAND GULLETING,71.99,Norton,
250x13x31.75 26A54NVS - PINK,77.91,Norton,
250x13x31.75mm 38A46MVBE - WHITE,77.8,Norton,
250x16x31.75 NQ54LVS3,146.75,Norton,
250x16x31.75 26A54NVS - PINK,91.53,Norton,
* 250x16x40 NQ54MB,207.84,Norton,
250x20x31.75mm 19A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 GREY ALUMINIUM OXIDE HAND GULLETING,94.75,Norton,
250x6x31.75mm 19A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 GREY ALUMINIUM OXIDE HAND GULLETING,67.38,Norton,
250x6x31.75mm 26A54NVS,70.8,Norton,
250x6x31.75mm SGB46MVH,91.04,Norton,
300x10x31.75mm 19A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 GREY ALUMINIUM OXIDE HAND GULLETING,98.66,Norton,
300x10x31.75mm 38A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 WHITE ALUMINIUM OXIDE AUTOMATIC SAW GULLETING,98.66,Norton,
300x10x31.75mm NQ54LVS3 MEDIUM,195.33,Norton,
300x13x31.75mm 19A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 GREY ALUMINIUM OXIDE HAND GULLETING,127.26,Norton,
300x13x31.75mm 38A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 WHITE ALUMINIUM OXIDE AUTOMATIC SAW GULLETING,104.78,Norton,
300x16x31.75mm 19A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 GREY ALUMINIUM OXIDE HAND GULLETING,129.03,Norton,
300x16x31.75mm 38A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 WHITE ALUMINIUM OXIDE AUTOMATIC SAW GULLETING,128.81,Norton,
300x16x31.75mm NQ54LVS3 MEDIUM,234.02,Norton,
* 300x16x40 NQ54MB,298.64,Norton,
300x19x31.75mm 19A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 GREY ALUMINIUM OXIDE HAND GULLETING,134.3,Norton,
300x20x31.75mm 19A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 GREY ALUMINIUM OXIDE HAND GULLETING,134.3,Norton,
300x20x31.75mm 38A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 WHITE ALUMINIUM OXIDE AUTOMATIC SAW GULLETING,134.3,Norton,
300x20x31.75mm NQ54LVS3 MEDIUM,269.17,Norton,
300x22x31.75mm 38A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 WHITE ALUMINIUM OXIDE AUTOMATIC SAW GULLETING,150.71,Norton,
300x25x31.75mm 19A46MVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 GREY ALUMINIUM OXIDE HAND GULLETING,150.71,Norton,
225x5x31.75mm 38A46JVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 WHITE ALUMINIUM OXIDE MOULDER & CHIPPER KNIVES,61.49,Norton,
225x5x60mm 38A100IVBE FINE GULLETING & SHARPENING WHEELS TYPE 1 WHITE ALUMINIUM OXIDE MOULDER & CHIPPER KNIVES,59.42,Norton,
225x5x60mm 38A46JVBE MEDIUM GULLETING & SHARPENING WHEELS TYPE 1 WHITE ALUMINIUM OXIDE MOULDER & CHIPPER KNIVES,61.49,Norton,
225x5x60mm 38A60JVBE MEDIUM/FINE GULLETING & SHARPENING WHEELS TYPE 1 WHITE ALUMINIUM OXIDE MOULDER & CHIPPER KNIVES,61.49,Norton,
225x5x60mm 3SG60JVH MEDIUM/FINE GULLETING & SHARPENING WHEELS TYPE 1 WHITE ALUMINIUM OXIDE MOULDER & CHIPPER KNIVES,114.57,Norton,
225x5x60mm 5SG54JVS MEDIUM,127.15,Norton,
200x100x160 NQ46IB,374.02,Norton,
250x100x200 NQ46IB,574.27,Norton,
250x125x200 SGB46GVSP.,475.9,Norton,
145x4.7x22mm 25A60MV GULLETING & SHARPENING WHEELS TYPE 1 PINK ALUMINIUM OXIDE CHAINSAW SHARPENING,38.58,Norton,
145x6.0x22mm 25A60MV GULLETING & SHARPENING WHEELS TYPE 1 PINK ALUMINIUM OXIDE CHAINSAW SHARPENING,38.58,Norton,
* 145x3.2x22mm 25A60MV F-FACE MED/FINE GULLETING & SHARPENING WHEELS TYPE 1 PINK ALUMINIUM OXIDE CHAINSAW SHARPENING,38.58,Norton,
150x2.50x32mm 25A80MV FINE GULLETING & SHARPENING WHEELS TYPE 1 PINK ALUMINIUM OXIDE AUTOMATIC SAW GULLETING,41.43,Norton,
150x5.00x32mm 25A80MV FINE GULLETING & SHARPENING WHEELS TYPE 1 PINK ALUMINIUM OXIDE AUTOMATIC SAW GULLETING,35.41,Norton,
15x60x160mm BLOCK 39C1000F9V JOINTING STONE,82.16,Norton,
15x60x160mm BLOCK 39C600F9V JOINTING STONE,69.71,Norton,
PREMIUM 0.75 CARAT 12.7x150mm DIAMOND DRESSERS,193.35,Norton,
ECONOMY 0.50 CARAT 12.7x150mm DIAMOND DRESSERS,66.83,Norton,
ECONOMY 0.75 CARAT 12.7x150mm DIAMOND DRESSERS,78.53,Norton,
ECONOMY 1.00 CARAT 12.7x150mm DIAMOND DRESSERS,108.81,Norton,
PREMIUM 1.00 CARAT 12.7x150mm DIAMOND DRESSERS,230.82,Norton,
T-BAR DRESSER KNURLED 115mm DIAMOND DRESSERS,193.55,Norton,
13x13x150mm 37C24SVK DRESSING STICKS,18.64,Norton,
20x20x150mm 37C24SVK DRESSING STICKS,19.97,Norton,
25x25x150mm 37C24SVK DRESSING STICKS,21.52,Norton,
4.76x13x80mm NORBIDE DRESSING STICKS,357.52,Norton,
20x20x150mm 38A220GVBE DRESSING STICKS FOR DIAMOND AND CBN WHEELS,11.87,Norton,
25x25x150mm STICK 38A220GVW DRESSING STICKS FOR DIAMOND AND CBN WHEELS,20.4,Norton,
50X25X9.53mm 37C24SVK (BAMFORD) DRESSING WHEELS,20.4,Norton,
100x40x22mm 37C24SVK (METCALF) DRESSING WHEELS,49.32,Norton,
Nesting Bushes 50.8-38.1-31.75-25.4mm,5.23,Norton,
NESTING BUSHES TSB04 - 31.75-19.05-12.07mm,4.23,Norton,
* NESTING BUSHES TSB02 - 25.4-19.05-12.07mm,4.98,Norton,
NESTING BUSHES TSB04 - 31.75-25.4-19.05-15.88 -12.0mm,4.98,Norton,
REDUCING BUSH 38.1-31.75mm,4.88,Norton,
REDUCING BUSH 50.8-31.75mm,4.88,Norton,
REDUCING BUSH 50.8-38.1mm,4.98,Norton,
^ SHARPENING STONE OIL 4.5oz / 120ml CLEAR LIQUID,27.99,Norton,
A34 38x10 38A60PV,14.1,Norton,
A1 20x65mm 38A60PV,12.09,Norton,
A1 20x65x6.35 NQ46PVH,16.29,Norton,
A1 20x65x6.35mm 38A36X,12.09,Norton,
A11 22x45mm 38A30-WVME,11.75,Norton,
A11 22x45mm 38A60,11.75,Norton,
A11 22x45mm A36RB RESIN BOND,11.75,Norton,
A11_22x45mm NQ36QVH.,12.11,Norton,
A12 18x30x6.35mm PA60PV,8.81,Norton,
A13 28x28x6.35mm PA60PV,8.81,Norton,
* A14_18mmx22mm PA60PV.,11.55,Norton,
A15 6x15x6.35mm PA60PV,8.17,Norton,
A2 25x30x6.35mm PA60PV,9.53,Norton,
A21 25x25x6.35mm 38A60,8.81,Norton,
A24 6x20x6.35mm PA60PV,8.81,Norton,
A25 25x6.35mm SPHERE PA60PV,8.59,Norton,
A26 16x6.35mm SPHERE PA60PV,9.33,Norton,
A3 25x70mm 38A36PV,14.69,Norton,
A3 25x70mm 38A60PV,14.69,Norton,
A31 35x25x6.35mm PA60PV,11.29,Norton,
A36 40x10x6.35 38A60PV,11.64,Norton,
A36 40x10x6.35mm PA60PV,10.0,Norton,
* A37_32x6.35mm 38A60PV,12.13,Norton,
A38 25x25x6.35mm PA60PV,8.17,Norton,
A39 20x20x6.35mm PA60PV,7.66,Norton,
A4 30x30x6.35mm PA60PV,11.65,Norton,
A5 20x28x6.35mm PA60PV,9.78,Norton,
A5_20x28mm 38A36TV,11.65,Norton,
B104 3x10x3.175mm PA80-TV MEDIUM,6.48,Norton,
B121 13x3.175mm SPHERE PA80QV MEDIUM,7.06,Norton,
B122 10x3.175mm SPHERE PA80-TV MEDIUM,7.06,Norton,
B123 3x3.175mm SPHERE PA80-TV MEDIUM,7.2,Norton,
B131 13x13x3.175mm PA80-QV MEDIUM,4.65,Norton,
B132 10x13x3.175mm PA80-TV MEDIUM,5.4,Norton,
B135 6x13x3.175mm PA80-QV MEDIUM,7.06,Norton,
B41 16x16x3.175mm PA80-QV MEDIUM,7.66,Norton,
B42 13x20x3.175mm PA80-QV MEDIUM,7.66,Norton,
B44 5.6x8x3.175mm PA80-TV MEDIUM,7.06,Norton,
B52 10x20x3.175mm PA80-TV MEDIUM,7.06,Norton,
B53 6X16x3.175mm PA80-TV MEDIUM,8.24,Norton,
B96 3x6x3.175mm PA120-QV FINE,7.15,Norton,
B97 3x10x3.175mm PA100-TV FINE,7.15,Norton,
52_W208 20x50x6.35 38A60-PV,12.22,Norton,
W218 25x13mm A36QB -RESIN BOND,7.56,Norton,
* W153 5x10x3.175mm PA100-TV,6.48,Norton,
W163 6x13x3.175mm PA80-QV,5.96,Norton,
W176 10x13x3.175mm 38A60PV,7.58,Norton,
* W177 10x20x3.175mm 38A60PV,8.2,Norton,
W182 13x3x3.175mm PA80-QV,5.82,Norton,
W185 13x13x6.35mm 38A60PV,7.11,Norton,
* W186 13x20x6.35mm 38A60PV .,7.35,Norton,
W188 13x40x6.35mm PA60-QV,8.24,Norton,
W189 13x50x6.35mm PA60-QV,12.16,Norton,
W196 16x25x6.35mm 38A60PV,10.11,Norton,
W200 20x3mm 38A90 MEDIUM,6.82,Norton,
W205 20x25x6.35mm PA60PV,5.82,Norton,
W207 20x40x6.35mm NZ30UBXR1.,12.9,Norton,
W215 25x3x3.175mm 38A60PV,9.25,Norton,
W216 25x6x6.35mm 38A60PV,6.0,Norton,
W218 25x13x6.35mm PA60PV,6.82,Norton,
W220 25x25mm A36RB - RESIN BOND,7.56,Norton,
W220 25x25x6.35mm PA60PV,6.28,Norton,
W230 30x30x6.35mm PA60PV,8.81,Norton,
W236 40x13mm 37C60PV - SILICON CARBIDE,8.59,Norton,
W236 40x13mm A36QB - RESIN BOND,8.81,Norton,
W236 40x13x6.35mm PA60PV,7.15,Norton,
W237 40x25x6.35mm 38A60PV,10.52,Norton,
W237 40x25mm A36RB - RESIN BOND,10.2,Norton,
W242 50x25x6.35mm PA60PV,9.78,Norton,
W242 50x25mm A36RB - RESIN BOND,11.75,Norton,
110X52X14mm A16SB FLARING CUP WHEEL ALUMINIUM OXIDE TYPE 11,67.58,Norton,
125/108x50x22.23mm NZ16SB VERY COARSE FLARING CUP WHEEL ALUMINIUM OXIDE TYPE 11,80.23,Norton,
110x52x14mm C20SB FLARING CUP WHEEL SILICON CARBIDE TYPE 11 FOR MASONRY & NON FERROUS,75.7,Norton,
125x50x14mm C20 SB FLARING CUP WHEEL SILICON CARBIDE TYPE 11 FOR MASONRY & NON FERROUS,77.56,Norton,
50x75x5/8WHIT A24RB SQUARE END COARSE PLUG WHEELS ALUMINIUM OXIDE TYPE 18,40.64,Norton,
40x63x3/8UNF A24/2QB 18R RND END COARSE PLUG WHEELS ALUMINIUM OXIDE TYPE 18,30.7,Norton,
40x63x3/8W A24RB 18R ROUND END COARSE PLUG WHEELS ALUMINIUM OXIDE TYPE 18,30.7,Norton,
40x63x3/8W AC24RB 18R ROUND END COARSE PLUG WHEELS ALUMINIUM OXIDE TYPE 18,30.7,Norton,
250x32x25.4mm REC 1S 125x13mm A14RD COARSE RAIL GRINDING WHEEL FOR POINTS AND CROSSINGS TYPE 5,185.74,Norton,
150x72x55mm PREMIUM RAIL MAINTENANCE WELD AND PROFILE GRINDING WHEELS - NUT INSERTED PREMIUM - FLASH BUTT,148.24,Norton,
150x76x55mm STANDARD RAIL MAINTENANCE WELD AND PROFILE GRINDING WHEELS - NUT INSERTED STANDARD - THEMIT,131.19,Norton,
1x10KG PAIL GARNET-NORTON SANDBLASTING GRIT,49.25,Norton,
1x10KG PAIL GARNET-FLEXO SANDBLASTING GRIT,76.51,Norton,
100x25x15.88mm A20QB COARSE,26.41,Norton,
100x25x20mm A20PB COARSE,26.41,Norton,
* 125x20x12.7mm A20PB COARSE,36.61,Norton,
125x20x12.7mm A20PB COARSE,36.61,Norton,
* 125x25x20mm A20PB COARSE SNAGGING WHEEL ALUMINIUM OXIDE TYPE 1,37.53,Norton,
125x25x20mm A20PB COARSE SNAGGING WHEEL ALUMINIUM OXIDE TYPE 1,37.53,Norton,
50x13x9.53mm A36QB7 MEDIUM,12.93,Norton,
50x20x9.53mm A24SB7 COARSE,14.95,Norton,
63x13x9.53mm A36QB MEDIUM,15.12,Norton,
80x13x9.53mm A36PB MEDIUM,15.12,Norton,
150x25x15.88mm NZ16QB COARSE SNAGGING WHEEL ZIRCONIA TYPE 1,57.62,Norton,
250x20x38.10mm _A205QB TRAMWAYS RAIL GRINDING WHEEL,130.69,Norton,
SQUARE BLOCK RESINOID 50x50x100MM C16 CONCRETE,25.4,Norton,
WEDGE BLOCK RESINOID C16 CONCRETE,27.89,Norton,
WEDGE BLOCK RESINOID C24 CONCRETE,27.89,Norton,
WEDGE BLOCK RESINOID C36 CONCRETE,27.89,Norton,
WEDGE BLOCK RESINOID C80 CONCRETE,27.89,Norton,
GARDEN TOOL SHARPENER 350mm 57C,49.74,Norton,
KNIFE STONE 38X100mm #289 COARSE/FINE,23.03,Norton,
AXE SHARPENING STONE 16x75mm 196C,21.19,Norton,
BBQ BRICK WITH HANDLE 28x80x150mm GB200,71.99,Norton,
BBQ PLATE CLEANING BRICK 30x50x115mm GB20C,60.34,Norton,
CONCRETE RUB BRICK 50x80x150mm RB30C COARSE,60.34,Norton,
CONCRETE RUB BRICK 50x80x150mm RB60C MEDIUM,60.34,Norton,
CONCRETE RUB BRICK WITH HANDLE 28x80x150mm RB30 COARSE,70.85,Norton,
CONCRETE RUB BRICK WITH HANDLE 28x80x150mm RB60 MEDIUM,70.85,Norton,
RUB BRICK 50X75X200mm RB30 COARSE,52.52,Norton,
CURVED TOOL SHARPENER 13-5x45x113mm 183C FINE,23.91,Norton,
CURVED TOOL SHARPENER 13-5x45x113mm 184C MEDIUM,23.91,Norton,
CURVED TOOL SHARPENER 6-1.6x45x113mm 177C FINE,23.91,Norton,
CURVED TOOL SHARPENER 6-1.6x45x113mm 178C MEDIUM,23.91,Norton,
POCKET SHARPENING STONE 10x22x80mm 149C FINE,11.23,Norton,
25x50x150mm IB6 OIL FILLED FINE SHARPENING COMBINATION BENCH STONES ALUMINIUM OXIDE OIL FILLED,45.25,Norton,
25x50x200mm IB8 OIL FILLED FINE SHARPENING COMBINATION BENCH STONES ALUMINIUM OXIDE OIL FILLED,51.08,Norton,
25x25x150mm 37C24SVK PKGD DRESSING STICK,24.18,Norton,
25x50x200mm #115 NON-OIL STONE SILICON CARBIDE,48.75,Norton,
25x50x150mm #109 NON-OIL STONE SILICON CARBIDE,37.15,Norton,
25x50x200mm #108 NON-OIL STONE SILICON CARBIDE,43.94,Norton,
30x80x230mm KS100 NON-OIL STONE SILICON CARBIDE,62.69,Norton,
25x50x150mm #109 OIL FILLED STONE,37.15,Norton,
25x50x200mm #108 OIL FILLED STONE,43.94,Norton,
30x80x230mm KS100 OIL FILLED STONE,62.69,Norton,
115x22mm C36 BLAZEX FIBRE DISC - F980X,7.14,Norton,
125x22mm C36 BLAZEX FIBRE DISC - F980X,7.68,Norton,
180x22mm C36 BLAZEX FIBRE DISC - F980X,14.66,Norton,
115x22mm C120 BLAZE FIBRE DISC - F980,5.63,Norton,
125x22mm C24 BLAZE FIBRE DISC - F980,9.19,Norton,
125x22mm C50 BLAZE FIBRE DISC - F980,7.14,Norton,
125x22mm C60 BLAZE FIBRE DISC - F980,6.82,Norton,
125x22mm C80 BLAZE FIBRE DISC - F980,6.64,Norton,
125x22mm C120 BLAZE FIBRE DISC - F980,6.06,Norton,
180x22mm C24 BLAZE FIBRE DISC - F980,17.61,Norton,
180x22mm C50 BLAZE FIBRE DISC - F980,13.06,Norton,
180x22mm C60 BLAZE FIBRE DISC - F980,12.76,Norton,
180x22mm C80 BLAZE FIBRE DISC - F980,12.26,Norton,
180x22mm C120 BLAZE FIBRE DISC - F980,11.97,Norton,
SLOTTED 115x22mm P36 BLAZEX FIBRE DISC - F970X,6.42,Norton,
SLOTTED 115x22mm P50 BLAZEX FIBRE DISC - F970X,5.89,Norton,
SLOTTED 115x22mm P60 BLAZEX FIBRE DISC - F970X,5.72,Norton,
SLOTTED 115x22mm P80 BLAZEX FIBRE DISC - F970X,5.52,Norton,
SLOTTED 125x22mm P36 BLAZEX FIBRE DISC - F970X,6.92,Norton,
SLOTTED 125x22mm P50 BLAZEX FIBRE DISC - F970X,6.42,Norton,
SLOTTED 125x22mm P60 BLAZEX FIBRE DISC - F970X,6.17,Norton,
SLOTTED 125x22mm P80 BLAZEX FIBRE DISC - F970X,5.98,Norton,
SLOTTED 180x22mm P36 BLAZEX FIBRE DISC - F970X,13.21,Norton,
SLOTTED 180x22mm P50 BLAZEX FIBRE DISC - F970X,11.76,Norton,
SLOTTED 180x22mm P60 BLAZEX FIBRE DISC - F970X,11.5,Norton,
SLOTTED 180x22mm P80 BLAZEX FIBRE DISC - F970X,11.04,Norton,
* 115x22mm C36 BLAZEX FIBRE DISC - F970,6.42,Norton,
* 115x22mm C50 BLAZEX FIBRE DISC - F970,5.89,Norton,
* 115x22mm C60 BLAZEX FIBRE DISC - F970,5.72,Norton,
* 115x22mm C80 BLAZEX FIBRE DISC - F970,5.52,Norton,
* 125x22mm C50 BLAZEX FIBRE DISC - F970,6.42,Norton,
* 180x22mm C60 BLAZEX FIBRE DISC - F970,11.5,Norton,
* 180x22mm C80 BLAZEX FIBRE DISC - F970,11.04,Norton,
SLOTTED 100x16mm Z24 NORZON FIBRE DISC - F827,3.51,Norton,
SLOTTED 100x16mm Z36 NORZON FIBRE DISC - F827,3.13,Norton,
SLOTTED 100x16mm Z60 NORZON FIBRE DISC - F827,2.96,Norton,
SLOTTED 115x22mm Z24 NORZON FIBRE DISC - F827,3.51,Norton,
SLOTTED 115x22mm Z36 NORZON FIBRE DISC - F827,3.41,Norton,
SLOTTED 115x22mm Z60 NORZON FIBRE DISC - F827,3.23,Norton,
SLOTTED 115x22mm Z80 NORZON FIBRE DISC - F827,3.15,Norton,
SLOTTED 115x22mm Z120 NORZON FIBRE DISC - F827,3.08,Norton,
SLOTTED 125x22mm Z24 NORZON FIBRE DISC - F827,4.25,Norton,
SLOTTED 125x22mm Z36 NORZON FIBRE DISC - F827,4.02,Norton,
SLOTTED 125x22mm Z60 NORZON FIBRE DISC - F827,3.81,Norton,
SLOTTED 125x22mm Z80 NORZON FIBRE DISC - F827,3.65,Norton,
SLOTTED 125x22mm Z120 NORZON FIBRE DISC - F827,3.55,Norton,
SLOTTED 178x22mm Z24 NORZON FIBRE DISC - F827,6.39,Norton,
SLOTTED 178x22mm Z36 NORZON FIBRE DISC - F827,5.89,Norton,
SLOTTED 178x22mm Z60 NORZON FIBRE DISC - F827,5.47,Norton,
SLOTTED 178x22mm Z80 NORZON FIBRE DISC - F827,5.26,Norton,
SLOTTED 178x22mm Z120 NORZON FIBRE DISC - F827,5.11,Norton,
* 178x22mm Z60 NORZON FIBRE DISC - F827,5.47,Norton,
100x16mm INDL P24 METALITE FIBRE DISC - F226,2.49,Norton,
100x16mm INDL P36 METALITE FIBRE DISC - F226,2.49,Norton,
100x16mm INDL P60 METALITE FIBRE DISC - F226,2.29,Norton,
100x16mm INDL P80 METALITE FIBRE DISC - F226,2.29,Norton,
100x16mm INDL P100 METALITE FIBRE DISC - F226,2.29,Norton,
100x16mm INDL P120 METALITE FIBRE DISC - F226,2.29,Norton,
115x22mm INDL P36 METALITE FIBRE DISC - F226,3.76,Norton,
125x22mm INDL P16 METALITE FIBRE DISC - F226,3.76,Norton,
125x22mm INDL P24 METALITE FIBRE DISC - F226,3.76,Norton,
125x22mm INDL P36 METALITE FIBRE DISC - F226,3.76,Norton,
125x22mm INDL P50 METALITE FIBRE DISC - F226,3.76,Norton,
125x22mm INDL P60 METALITE FIBRE DISC - F226,2.91,Norton,
125x22mm INDL P80 METALITE FIBRE DISC - F226,2.91,Norton,
125x22mm INDL P120 METALITE FIBRE DISC - F226,2.91,Norton,
178x22mm INDL P16 METALITE FIBRE DISC - F226,4.25,Norton,
178x22mm INDL P24 METALITE FIBRE DISC - F226,4.25,Norton,
178x22mm INDL P36 METALITE FIBRE DISC - F226,4.25,Norton,
178x22mm INDL P60 METALITE FIBRE DISC - F226,3.76,Norton,
178x22mm INDL P80 METALITE FIBRE DISC - F226,3.76,Norton,
178x22mm INDL P100 METALITE FIBRE DISC - F226,3.76,Norton,
178x22mm INDL P120 METALITE FIBRE DISC - F226,3.76,Norton,
AVOS 115x22mm F827 P36 3H,4.02,Norton,
AVOS 115x22mm F827 P60 3H,4.02,Norton,
AVOS 115x22mm F827 P80 3H,4.02,Norton,
TYPE 29 115x22mm C60 BLAZE FLAP DISC - R980P (ORANGE),22.27,Norton,
TYPE 29 125x22mm C40 BLAZE FLAP DISC - R980P (ORANGE),27.26,Norton,
TYPE 29 125x22mm C60 BLAZE FLAP DISC - R980P (ORANGE),27.26,Norton,
TYPE 29 125x22mm C80 BLAZE FLAP DISC - R980P (ORANGE),27.26,Norton,
100x16mm Z40 FLEXOVIT FLAP DISC - MEGA-LINE BLUE HD R860 (BLUE),13.43,Norton,
